SKU,"Stock Quantity"
W-DRSS-ICARU-L-GRY,0
W-DRSS-ICARU-L-OLI,6
W-DRSS-ICARU-L-BRW,2
2629247173,0
W-DRSS-ICARU-S-ABE,1
W-DRSS-ICARU-M-ABE,3
W-DRSS-ICARU-L-ABE,0
9558172_5530,9999
9558172_5531,9999
9558172_5532,9999
9558172_5533,9999
9558172_5534,9999
9558172_5535,9999
9558172_5536,9999
9558172_5537,9999
9558172_5594,9999
9558172_5595,9999
9558172_5596,9999
9558172_5597,9999
9558172_5598,9999
9558172_5599,9999
9558172_5600,9999
9558172_5601,9999
9558172_5586,9999
9558172_5587,9999
9558172_5588,9999
9558172_5589,9999
9558172_5590,9999
9558172_5562,9999
9558172_5563,9999
9558172_5564,9999
9558172_5565,9999
9558172_5566,9999
9558172_12989,9999
9558172_12990,9999
9558172_12991,9999
9558172_12992,9999
9558172_12993,9999
9558172_12994,9999
9558172_12995,9999
9558172_12996,9999
3544183_9526,9999
3544183_4011,9999
3544183_4012,9999
3544183_4013,9999
3544183_4014,9999
3544183_4015,9999
3841847_9527,9999
3841847_4016,9997
3841847_4017,9997
3841847_4018,9997
3841847_4019,9998
3841847_4020,9999
3841847_9546,9999
3841847_4111,9999
3841847_4112,9998
3841847_4113,9999
3841847_4114,9999
3841847_4115,9999
3841847_8440,9999
3841847_8441,9998
3841847_8442,9999
3841847_8443,9998
3841847_8444,9999
3841847_4031,9999
3841847_4032,9999
3841847_4033,9999
3841847_4034,9999
3841847_4035,9999
A-BLTB-ICARU-BG-O-BLC,0
1504149340221,0
1504149340221,0
1504149340221,0
6599344_12128,9999
6599344_12129,9999
6599344_12130,9999
6599344_12131,9999
6599344_12132,9999
6599344_12123,0
6599344_12124,0
6599344_12125,0
6599344_12126,0
6599344_12127,0
6599344_12118,0
6599344_12119,0
6599344_12120,0
6599344_12121,0
6599344_12122,0
6640448_12108,9999
6640448_12109,9999
6640448_12110,9999
6640448_12111,9999
6640448_12112,9999
6640448_12103,9999
6640448_12104,9999
6640448_12105,9999
6640448_12106,9999
6640448_12107,9999
9237212_5530,9999
9237212_5531,9999
9237212_5532,9998
9237212_5533,9999
9237212_5534,9999
9237212_5535,9999
9237212_5536,9999
9237212_5537,9999
9237212_5594,9999
9237212_5595,9999
9237212_5596,9999
9237212_5597,9999
9237212_5598,9999
9237212_5599,9999
9237212_5600,9999
9237212_5601,9999
9237212_5586,9999
9237212_5587,9999
9237212_5588,9999
9237212_5589,9999
9237212_5590,9999
9237212_5562,9999
9237212_5563,9999
9237212_5564,9999
9237212_5565,9999
9237212_5566,9999
9237212_12989,9999
9237212_12990,9999
9237212_12991,9999
9237212_12992,9999
9237212_12993,9999
9237212_12994,9999
9237212_12995,9999
9237212_12996,9999
3209188_9526,9999
3209188_4011,9999
3209188_4012,9999
3209188_4013,9999
3209188_4014,9999
3209188_4015,9999
6594103_9546,9999
6594103_4111,9999
6594103_4112,9999
6594103_4113,9999
6594103_4114,9999
6594103_4115,9999
6594103_9527,9999
6594103_4016,9999
6594103_4017,9999
6594103_4018,9999
6594103_4019,9999
6594103_4020,9999
6594103_8440,9999
6594103_8441,9999
6594103_8442,9999
6594103_8443,9999
6594103_8444,9999
6594103_4031,9999
6594103_4032,9999
6594103_4033,9999
6594103_4034,9999
6594103_4035,9999
A-PR-HIHAHO-O,0
4812601786429,0
4812601786429,3
4812601786429,2
4812601720893,1
4812601720893,0
4812601720893,0
4812601425981,0
4812601425981,3
4812601425981,3
4812596183101,0
4812596183101,0
4812596183101,2
W-TTOP-GLGLT-S-BLC,0
W-TTOP-GLGLT-S-GRY,1
W-TTOP-GLGLT-S-OLI,0
W-TTOP-GLGLT-S-BRW,0
W-TTOP-GLGLT-S-ABE,0
W-TTOP-GLGLT-M-BLC,0
W-TTOP-GLGLT-M-GRY,0
W-TTOP-GLGLT-M-OLI,7
W-TTOP-GLGLT-M-BRW,2
W-TTOP-GLGLT-M-ABE,0
W-TTOP-GLGLT-L-BLC,0
W-TTOP-GLGLT-L-GRY,0
W-TTOP-GLGLT-L-OLI,4
W-TTOP-GLGLT-L-BRW,6
W-TTOP-GLGLT-L-ABE,2
4806839795773,2
4806839795773,0
W-TSHT-GLGLT-S-BLC,0
W-TSHT-GLGLT-S-GRY,6
W-TSHT-GLGLT-S-OLI,4
1082298437,1
1082298437,3
W-TSHT-GLGLT-M-BLC,0
W-TSHT-GLGLT-M-GRY,6
W-TSHT-GLGLT-M-OLI,0
1082298437,2
1082298437,1
W-TSHT-GLGLT-S-BRW,1
W-TSHT-GLGLT-M-BRW,4
W-TSHT-GLGLT-S-ABE,6
W-TSHT-GLGLT-M-ABE,0
4812934938685,1
4812934938685,2
4812934938685,0
4812935168061,2
4812935168061,1
4812935168061,3
4812934709309,2
4812934709309,2
4812934709309,2
W-DRSS-GLGLT-S-BLC,0
W-DRSS-GLGLT-S-GRY,4
W-DRSS-GLGLT-S-OLI,2
W-DRSS-GLGLT-S-BRW,5
2629310149,2
W-DRSS-GLGLT-M-BLC,1
W-DRSS-GLGLT-M-GRY,0
W-DRSS-GLGLT-M-OLI,6
W-DRSS-GLGLT-M-BRW,5
2629310149,1
W-DRSS-GLGLT-L-BLC,1
W-DRSS-GLGLT-L-GRY,6
W-DRSS-GLGLT-L-OLI,1
W-DRSS-GLGLT-L-BRW,6
2629310149,1
W-DRSS-GLGLT-S-ABE,7
W-DRSS-GLGLT-M-ABE,5
W-DRSS-GLGLT-L-ABE,3
3876326_5530,9999
3876326_5531,9999
3876326_5532,9998
3876326_5533,9999
3876326_5534,9999
3876326_5535,9999
3876326_5536,9999
3876326_5537,9999
3876326_5594,9999
3876326_5595,9999
3876326_5596,9999
3876326_5597,9999
3876326_5598,9999
3876326_5599,9999
3876326_5600,9999
3876326_5601,9999
3876326_5586,9999
3876326_5587,9999
3876326_5588,9999
3876326_5589,9999
3876326_5590,9999
3876326_5562,9999
3876326_5563,9999
3876326_5564,9999
3876326_5565,9999
3876326_5566,9999
3876326_12989,9999
3876326_12990,9999
3876326_12991,9999
3876326_12992,9999
3876326_12993,9999
3876326_12994,9999
3876326_12995,9999
3876326_12996,9999
A-NCK-WRMR-DST-MSK-GLGLT-OLV,40
A-NCK-WRMR-DST-MSK-GLGLT-GR,34
A-NCK-WRMR-DST-MSK-GLGLTA-BLCK,14
4872796_9526,9999
4872796_4011,9999
4872796_4012,9999
4872796_4013,9999
4872796_4014,9999
4872796_4015,9999
8032528_9527,9999
8032528_4016,9999
8032528_4017,9998
8032528_4018,9999
8032528_4019,9999
8032528_4020,9999
8032528_9546,9999
8032528_4111,9999
8032528_4112,9999
8032528_4113,9999
8032528_4114,9998
8032528_4115,9999
8032528_8440,9999
8032528_8441,9999
8032528_8442,9999
8032528_8443,9999
8032528_8444,9999
8032528_4031,9999
8032528_4032,9999
8032528_4033,9999
8032528_4034,9999
8032528_4035,9999
A-DRWB-GLGLT-O-GREY,0
A-DRWB-GLGLT-O-GRPHT,3
A-DRWB-GLGLT-O-BLC,1
A-BUFF-GULGALTA-O-BLC,0
4445033_12108,9999
4445033_12109,9999
4445033_12110,9999
4445033_12111,9999
4445033_12112,9999
4371053_9527,9999
4371053_4016,9999
4371053_4017,9999
4371053_4018,9999
4371053_4019,9999
4371053_4020,9999
4371053_5295,9999
4371053_5310,9999
4371053_12871,9999
A-PIN-GLGLG-38x37,0
6393851_12123,0
6393851_12124,0
6393851_12125,0
6393851_12126,0
6393851_12127,0
6393851_12128,9999
6393851_12129,9999
6393851_12130,9999
6393851_12131,9999
6393851_12132,9999
4168144_12108,9999
4168144_12109,9999
4168144_12110,9999
4168144_12111,9999
4168144_12112,9999
4168144_12103,9999
4168144_12104,9999
4168144_12105,9999
4168144_12106,9999
4168144_12107,9999
4849409392701,-3
4849409392701,-3
4849409392701,-1
4849409392701,0
4849409392701,-1
4849409392701,0
7172925_5530,9999
7172925_5531,9999
7172925_5532,9998
7172925_5533,9999
7172925_5534,9999
7172925_5535,9999
7172925_5536,9999
7172925_5537,9999
7172925_5594,9999
7172925_5595,9999
7172925_5596,9999
7172925_5597,9999
7172925_5598,9999
7172925_5599,9999
7172925_5600,9999
7172925_5601,9999
7172925_5586,9999
7172925_5587,9999
7172925_5588,9999
7172925_5589,9999
7172925_5590,9999
7172925_5562,9999
7172925_5563,9999
7172925_5564,9999
7172925_5565,9999
7172925_5566,9999
7172925_12989,9999
7172925_12990,9999
7172925_12991,9999
7172925_12992,9999
7172925_12993,9999
7172925_12994,9999
7172925_12995,9999
7172925_12996,9999
6444193_9526,9999
6444193_4011,9999
6444193_4012,9999
6444193_4013,9999
6444193_4014,9998
6444193_4015,9999
2526269_9527,9999
2526269_4016,9999
2526269_4017,9999
2526269_4018,9998
2526269_4019,9999
2526269_4020,9999
2526269_9546,9999
2526269_4111,9999
2526269_4112,9999
2526269_4113,9999
2526269_4114,9999
2526269_4115,9999
2526269_8440,9999
2526269_8441,9999
2526269_8442,9999
2526269_8443,9999
2526269_8444,9999
2526269_4031,9998
2526269_4032,9999
2526269_4033,9999
2526269_4034,9999
2526269_4035,9999
W-TSHT-GNESV-GNESC-S-BLC,0
W-TSHT-GNESV-GNESC-S-GRY,0
W-TSHT-GNESV-GNESC-S-OLI,0
W-TSHT-GNESV-GNESC-S-BRW,4
W-TSHT-GNESV-GNESC-S-SMK,0
W-TSHT-GNESV-GNESC-S-ABE,0
W-TSHT-GNESV-GNESC-M-BLC,0
W-TSHT-GNESV-GNESC-M-GRY,0
W-TSHT-GNESV-GNESC-M-OLI,0
W-TSHT-GNESV-GNESC-M-BRW,0
W-TSHT-GNESV-GNESC-M-SMK,0
W-TSHT-GNESV-GNESC-M-ABE,0
W-TSHT-GNESV-GNESC-L-BLC,0
W-TSHT-GNESV-GNESC-L-GRY,0
W-TSHT-GNESV-GNESC-L-OLI,0
W-TSHT-GNESV-GNESC-L-BRW,0
W-TSHT-GNESV-GNESC-L-SMK,0
W-TSHT-GNESV-GNESC-L-ABE,0
W-TSHT-GNESV-GNESC-XL-BLC,0
W-TSHT-GNESV-GNESC-XL-GRY,0
W-TSHT-GNESV-GNESC-XL-OLI,0
W-TSHT-GNESV-GNESC-XL-BRW,0
W-TSHT-GNESV-GNESC-XL-SMK,0
W-TSHT-GNESV-GNESC-XL-ABE,0
A-PIN-GNESV-38x31,36
GNSH-TPSTR-UV-M,12
GNSH-TPSTR-UV-L,13
W-VTOP-GNESC-S-PRL,16
W-VTOP-GNESC-M-PRL,16
W-VTOP-GNESC-L-PRL,17
W-VTOP-GNESC-S-KHK,17
W-VTOP-GNESC-M-KHK,6
W-VTOP-GNESC-L-KHK,13
W-VTOP-GNESC-M-BLC,2
3688697069629,1
W-VTOP-GNESC-L-BLC,3
W-TSHT-GNESC-S-BLC,0
W-TSHT-GNESC-S-GRY,0
W-TSHT-GNESC-S-OLI,0
W-TSHT-GNESC-S-BRW,5
W-TSHT-GNESC-S-ABE,0
W-TSHT-GNESC-M-BLC,0
W-TSHT-GNESC-M-GRY,0
W-TSHT-GNESC-M-OLI,0
W-TSHT-GNESC-M-BRW,0
W-TSHT-GNESC-M-ABE,0
W-PDRS-GNESC-O-BLC,0
W-PDRS-GNESC-O-GRY,0
W-PDRS-GNESC-O-OLI,0
W-PDRS-GNESC-O-BRW,0
W-PDRS-GNESC-O-ABE,0
4806695157821,8
4806695157821,7
4806695157821,4
4806694371389,2
4806694371389,0
4806694371389,5
W-LOOSE-TSHT-GNESC-S-BLC,0
W-LOOSE-TSHT-GNESC-S-PRL,4
W-LOOSE-TSHT-GNESC-S-KHK,0
W-LOOSE-TSHT-GNESC-M-BLC,1
W-LOOSE-TSHT-GNESC-M-PRL,3
W-LOOSE-TSHT-GNESC-M-KHK,0
W-LOOSE-TSHT-GNESC-L-BLC,0
W-LOOSE-TSHT-GNESC-L-PRL,2
W-LOOSE-TSHT-GNESC-L-KHK,0
W-DRSS-GNESC-S-BLC,0
W-DRSS-GNESC-S-GRY,0
W-DRSS-GNESC-S-OLI,0
2629091589,0
W-DRSS-GNESC-S-ABE,0
W-DRSS-GNESC-M-BLC,0
W-DRSS-GNESC-M-GRY,0
W-DRSS-GNESC-M-OLI,0
2629091589,0
W-DRSS-GNESC-M-ABE,0
W-DRSS-GNESC-L-BLC,0
W-DRSS-GNESC-L-GRY,0
W-DRSS-GNESC-L-OLI,0
2629091589,0
W-DRSS-GNESC-L-ABE,0
W-DRSS-GNESC-S-BRW,0
W-DRSS-GNESC-M-BRW,0
W-DRSS-GNESC-L-BRW,0
6047993_5530,9999
6047993_5531,9999
6047993_5532,9999
6047993_5533,9999
6047993_5534,9999
6047993_5535,9999
6047993_5536,9999
6047993_5537,9999
6047993_5594,9999
6047993_5595,9999
6047993_5596,9999
6047993_5597,9999
6047993_5598,9999
6047993_5599,9999
6047993_5600,9999
6047993_5601,9999
6047993_5586,9999
6047993_5587,9999
6047993_5588,9999
6047993_5589,9999
6047993_5590,9999
6047993_5562,9999
6047993_5563,9999
6047993_5564,9999
6047993_5565,9999
6047993_5566,9999
6047993_12989,9999
6047993_12990,9999
6047993_12991,9999
6047993_12992,9999
6047993_12993,9999
6047993_12994,9999
6047993_12995,9999
6047993_12996,9999
A-NCK-WRMR-DST-MSK-GNSCHR-O-OLI,33
A-NCK-WRMR-DST-MSK-GNSCHR-O-GR,46
A-NCK-WRMR-DST-MSK-GNSCHR-O-BLCK,30
4805807013949,4
4805807013949,15
4805807013949,10
4805807439933,8
4805807439933,11
4805807439933,10
M-TTOP-GNESC-M-BLC,0
M-TTOP-GNESC-M-GRY,2
M-TTOP-GNESC-M-OLI,1
M-TTOP-GNESC-L-BLC,10
M-TTOP-GNESC-L-GRY,5
M-TTOP-GNESC-L-OLI,4
M-TTOP-GNESC-XL-BLC,0
M-TTOP-GNESC-XL-GRY,13
M-TTOP-GNESC-XL-OLI,5
M-TSHT-GNESC-S-OLI,4
M-TSHT-GNESC-M-OLI,7
M-TSHT-GNESC-L-OLI,15
M-TSHT-GNESC-XL-OLI,5
M-TSHT-GNESC-XXL-OLI,0
7149993_9526,9999
7149993_4011,9999
7149993_4012,9999
7149993_4013,9998
7149993_4014,9999
7149993_4015,9999
8243581_4111,9999
8243581_4112,9999
8243581_4113,9998
8243581_4114,9998
8243581_4115,9999
8243581_9546,9999
8243581_4031,9999
8243581_4032,9999
8243581_4033,9999
8243581_4034,9998
8243581_4035,9999
8243581_4016,9999
8243581_4017,9999
8243581_4018,9999
8243581_4019,9998
8243581_4020,9999
8243581_9527,9999
8243581_8440,9999
8243581_8441,9999
8243581_8442,9999
8243581_8443,9999
8243581_8444,9999
M-TSHT-GNESC-S-GRY,0
M-TSHT-GNESC-M-GRY,6
M-TSHT-GNESC-L-GRY,1
M-TSHT-GNESC-XL-GRY,9
M-TSHT-GNESC-XXL-GRY,0
M-TSHT-GNESC-S-BLC,11
M-TSHT-GNESC-M-BLC,41
M-TSHT-GNESC-L-BLC,14
M-TSHT-GNESC-XL-BLC,14
M-TSHT-GNESC-XXL-BLC,0
4805835325501,0
4805835325501,0
4805835325501,0
4805834276925,0
4805834276925,0
4805834276925,0
M-JHOD-GNESC-M-BLC,0
M-JHOD-GNESC-M-STE,0
M-JHOD-GNESC-M-KHK,0
M-JHOD-GNESC-L-BLC,0
M-JHOD-GNESC-L-STE,0
M-JHOD-GNESC-L-KHK,0
M-JHOD-GNESC-XL-BLC,0
M-JHOD-GNESC-XL-STE,0
M-JHOD-GNESC-XL-KHK,0
A-DRWB-GNSCHR-O-KHAKI,4
A-DRWB-GNSCHR-O-GREY,3
A-DRWB-GNSCHR-O-BRWN,0
A-DRWB-GNSCHR-O-BLC,7
A-BUFF-GANESCHER-O-BLC,0
4820943863869,0
,0
A-BLTB-GNESC-BG-O-BLC,0
A-BLTB-GNESC-BG-O-BRW,0
3568360_12123,0
3568360_12124,0
3568360_12125,0
3568360_12126,0
3568360_12127,0
3568360_12128,9999
3568360_12129,9998
3568360_12130,9999
3568360_12131,9998
3568360_12132,9999
1512984_12108,9999
1512984_12109,9999
1512984_12110,9999
1512984_12111,9999
1512984_12112,9999
1512984_12103,9999
1512984_12104,9999
1512984_12105,9999
1512984_12106,9999
1512984_12107,9999
4563108_5530,9999
4563108_5531,9999
4563108_5532,9999
4563108_5533,9999
4563108_5534,9999
4563108_5535,9999
4563108_5536,9999
4563108_5537,9999
4563108_5594,9999
4563108_5595,9999
4563108_5596,9999
4563108_5597,9999
4563108_5598,9999
4563108_5599,9999
4563108_5600,9999
4563108_5601,9999
4563108_5586,9999
4563108_5587,9999
4563108_5588,9999
4563108_5589,9999
4563108_5590,9999
4563108_5562,9999
4563108_5563,9999
4563108_5564,9998
4563108_5565,9999
4563108_5566,9999
4563108_12989,9999
4563108_12990,9999
4563108_12991,9999
4563108_12992,9999
4563108_12993,9999
4563108_12994,9999
4563108_12995,9999
4563108_12996,9999
6390980_9527,9999
6390980_4016,9999
6390980_4017,9995
6390980_4018,9997
6390980_4019,9998
6390980_4020,9999
6390980_9546,9999
6390980_4111,9999
6390980_4112,9998
6390980_4113,9999
6390980_4114,9998
6390980_4115,9999
6390980_8440,9999
6390980_8441,9999
6390980_8442,9999
6390980_8443,9999
6390980_8444,9999
6390980_4031,9999
6390980_4032,9999
6390980_4033,9999
6390980_4034,9999
6390980_4035,9999
6390980_9526,9999
6390980_4011,9999
6390980_4012,9999
6390980_4013,9999
6390980_4014,9999
6390980_4015,9999
A-NCK-WRMR-DST-MSK-FRCTL-FRST-O-OLV,33
A-NCK-WRMR-DST-MSK-FRCTL-FRST-O-BLCK,14
4948395_5530,9999
4948395_5531,9999
4948395_5532,9999
4948395_5533,9999
4948395_5534,9998
4948395_5535,9999
4948395_5536,9999
4948395_5537,9999
4948395_5594,9999
4948395_5595,9999
4948395_5596,9999
4948395_5597,9999
4948395_5598,9999
4948395_5599,9999
4948395_5600,9999
4948395_5601,9999
4948395_5586,9999
4948395_5587,9999
4948395_5588,9999
4948395_5589,9999
4948395_5590,9999
4948395_5562,9998
4948395_5563,9999
4948395_5564,9999
4948395_5565,9999
4948395_5566,9999
4948395_12989,9999
4948395_12990,9999
4948395_12991,9999
4948395_12992,9999
4948395_12993,9999
4948395_12994,9999
4948395_12995,9999
4948395_12996,9999
1830635_9527,9999
1830635_4016,9999
1830635_4017,9999
1830635_4018,9999
1830635_4019,9999
1830635_4020,9999
1830635_9546,9999
1830635_4111,9999
1830635_4112,9999
1830635_4113,9999
1830635_4114,9999
1830635_4115,9999
1830635_4046,9999
1830635_4047,9999
1830635_4048,9999
1830635_4049,9999
1830635_4050,9999
1830635_8451,9999
1830635_8452,9999
1830635_8453,9999
1830635_8454,9999
1830635_8455,9999
1830635_8440,9999
1830635_8441,9999
1830635_8442,9999
1830635_8443,9999
1830635_8444,9999
1830635_4031,9999
1830635_4032,9999
1830635_4033,9999
1830635_4034,9999
1830635_4035,9999
1830635_4161,9999
1830635_4162,9999
1830635_4163,9999
1830635_4164,9999
1830635_4165,9999
1830635_9526,9999
1830635_4011,9999
1830635_4012,9999
1830635_4013,9999
1830635_4014,9999
1830635_4015,9999
7438697_9527,9999
7438697_4016,9999
7438697_4017,9998
7438697_4018,9998
7438697_4019,9999
7438697_4020,9999
7438697_9546,9999
7438697_4111,9999
7438697_4112,9999
7438697_4113,9999
7438697_4114,9999
7438697_4115,9999
7438697_8440,9999
7438697_8441,9999
7438697_8442,9999
7438697_8443,9999
7438697_8444,9998
7438697_4031,9999
7438697_4032,9999
7438697_4033,9999
7438697_4034,9999
7438697_4035,9999
5369436_12123,0
5369436_12124,0
5369436_12125,0
5369436_12126,0
5369436_12127,0
5369436_12128,9999
5369436_12129,9999
5369436_12130,9999
5369436_12131,9999
5369436_12132,9999
6397510_12108,9999
6397510_12109,9998
6397510_12110,9999
6397510_12111,9999
6397510_12112,9999
6397510_12103,9999
6397510_12104,9999
6397510_12105,9999
6397510_12106,9999
6397510_12107,9999
6692658_5530,9998
6692658_5531,9998
6692658_5532,9999
6692658_5533,9999
6692658_5534,9999
6692658_5535,9999
6692658_5536,9999
6692658_5537,9999
6692658_5594,9999
6692658_5595,9999
6692658_5596,9999
6692658_5597,9999
6692658_5598,9999
6692658_5599,9998
6692658_5600,9999
6692658_5601,9999
6692658_5586,9999
6692658_5587,9999
6692658_5588,9999
6692658_5589,9999
6692658_5590,9999
6692658_5562,9999
6692658_5563,9999
6692658_5564,9999
6692658_5565,9999
6692658_5566,9999
6692658_12989,9999
6692658_12990,9999
6692658_12991,9999
6692658_12992,9999
6692658_12993,9999
6692658_12994,9999
6692658_12995,9999
6692658_12996,9999
8202659_9526,9999
8202659_4011,9999
8202659_4012,9999
8202659_4013,9999
8202659_4014,9999
8202659_4015,9999
7976919_9526,9999
7976919_4011,9999
7976919_4012,9998
7976919_4013,9998
7976919_4014,9999
7976919_4015,9999
7098741_4031,9999
7098741_4032,9995
7098741_4033,9998
7098741_4034,9998
7098741_4035,9999
7098741_4016,9999
7098741_4017,9999
7098741_4018,9998
7098741_4019,9999
7098741_4020,9998
7098741_9527,9999
7098741_4111,9999
7098741_4112,9998
7098741_4113,9999
7098741_4114,9999
7098741_4115,9999
7098741_9546,9999
7098741_8440,9999
7098741_8441,9999
7098741_8442,9998
7098741_8443,9998
7098741_8444,9999
8178024_5530,9999
8178024_5531,9999
8178024_5532,9999
8178024_5533,9999
8178024_5534,9999
8178024_5535,9999
8178024_5536,9999
8178024_5537,9999
8178024_5594,9999
8178024_5595,9999
8178024_5596,9999
8178024_5597,9998
8178024_5598,9999
8178024_5599,9999
8178024_5600,9999
8178024_5601,9999
8178024_5586,9999
8178024_5587,9999
8178024_5588,9999
8178024_5589,9999
8178024_5590,9999
8178024_5562,9999
8178024_5563,9999
8178024_5564,9999
8178024_5565,9999
8178024_5566,9999
8178024_12989,9999
8178024_12990,9999
8178024_12991,9999
8178024_12992,9999
8178024_12993,9999
8178024_12994,9999
8178024_12995,9999
8178024_12996,9999
5576231_9526,9998
5576231_4011,9999
5576231_4012,9999
5576231_4013,9997
5576231_4014,9998
5576231_4015,9999
1354861_9527,9999
1354861_4016,9999
1354861_4017,9999
1354861_4018,9999
1354861_4019,9999
1354861_4020,9999
1354861_9546,9999
1354861_4111,9999
1354861_4112,9999
1354861_4113,9999
1354861_4114,9999
1354861_4115,9998
1354861_8440,9999
1354861_8441,9999
1354861_8442,9999
1354861_8443,9999
1354861_8444,9999
1354861_4031,9999
1354861_4032,9999
1354861_4033,9998
1354861_4034,9999
1354861_4035,9999
W-TTOP-DMTHD-S-OLI,10
W-TTOP-DMTHD-M-OLI,9
W-TTOP-DMTHD-L-OLI,6
W-TTOP-DMTHD-S-GRY,0
W-TTOP-DMTHD-M-GRY,0
W-TTOP-DMTHD-L-GRY,4
W-TTOP-DMTHD-S-BRW,9
W-TTOP-DMTHD-M-BRW,8
W-TTOP-DMTHD-L-BRW,8
W-TTOP-DMTHD-S-BLC,2
W-TTOP-DMTHD-M-BLC,0
W-TTOP-DMTHD-L-BLC,0
W-TTOP-DMTHD-S-ABE,4
W-TTOP-DMTHD-M-ABE,1
W-TTOP-DMTHD-L-ABE,0
4806792871997,3
4806792871997,4
4806792839229,2
4806792839229,0
4806792970301,3
4806792970301,8
W-TSHT-DMTHD-S-BLC,0
W-TSHT-DMTHD-S-GRY,2
W-TSHT-DMTHD-S-OLI,5
W-TSHT-DMTHD-S-BRW,5
1082296581,3
W-TSHT-DMTHD-M-BLC,5
W-TSHT-DMTHD-M-GRY,0
W-TSHT-DMTHD-M-OLI,6
W-TSHT-DMTHD-M-BRW,12
1082296581,0
W-TSHT-DMTHD-S-ABE,3
W-TSHT-DMTHD-M-ABE,0
W-PDRS-DMTHD-O-BRW,1
4812918030397,0
4812918030397,0
4812918030397,0
4812918095933,0
4812918095933,0
4812918095933,0
4812917997629,0
4812917997629,0
4812917997629,0
W-DRSS-DMTHD-S-BLC,0
W-DRSS-DMTHD-S-GRY,0
W-DRSS-DMTHD-S-OLI,0
W-DRSS-DMTHD-S-BRW,0
2629373765,0
W-DRSS-DMTHD-M-BLC,0
W-DRSS-DMTHD-M-GRY,0
W-DRSS-DMTHD-M-OLI,0
W-DRSS-DMTHD-M-BRW,0
2629373765,0
W-DRSS-DMTHD-L-BLC,0
W-DRSS-DMTHD-L-GRY,0
W-DRSS-DMTHD-L-OLI,0
W-DRSS-DMTHD-L-BRW,0
2629373765,0
W-DRSS-DMTHD-S-ABE,0
W-DRSS-DMTHD-M-ABE,0
W-DRSS-DMTHD-L-ABE,0
7739940_5530,9999
7739940_5531,9999
7739940_5532,9998
7739940_5533,9999
7739940_5534,9999
7739940_5535,9999
7739940_5536,9999
7739940_5537,9999
7739940_5594,9999
7739940_5595,9999
7739940_5596,9998
7739940_5597,9999
7739940_5598,9999
7739940_5599,9999
7739940_5600,9999
7739940_5601,9999
7739940_5586,9999
7739940_5587,9999
7739940_5588,9999
7739940_5589,9998
7739940_5590,9999
7739940_5562,9999
7739940_5563,9998
7739940_5564,9999
7739940_5565,9999
7739940_5566,9999
7739940_12989,9999
7739940_12990,9999
7739940_12991,9999
7739940_12992,9998
7739940_12993,9999
7739940_12994,9999
7739940_12995,9999
7739940_12996,9999
DMTHD-TPSTR-UV-M,4
DMTHD-TPSTR-UV-L,4
M-TSHT-DMTHD-M-OLI,14
M-TSHT-DMTHD-M-BRW,6
M-TSHT-DMTHD-M-ABE,0
M-TSHT-DMTHD-L-OLI,2
M-TSHT-DMTHD-L-BRW,0
M-TSHT-DMTHD-L-ABE,0
M-TSHT-DMTHD-XL-OLI,0
M-TSHT-DMTHD-XL-BRW,2
M-TSHT-DMTHD-XL-ABE,0
8833417_9526,9999
8833417_4011,9999
8833417_4012,9999
8833417_4013,9999
8833417_4014,9999
8833417_4015,9999
9220860_9527,9999
9220860_4016,9999
9220860_4017,9995
9220860_4018,9998
9220860_4019,9997
9220860_4020,9999
9220860_9546,9999
9220860_4111,9999
9220860_4112,9996
9220860_4113,9998
9220860_4114,9998
9220860_4115,9999
9220860_8440,9999
9220860_8441,9999
9220860_8442,9999
9220860_8443,9999
9220860_8444,9999
9220860_4031,9999
9220860_4032,9999
9220860_4033,9999
9220860_4034,9998
9220860_4035,9999
M-TSHT-DMT-S-GRY,0
M-TSHT-DMT-M-GRY,12
M-TSHT-DMT-L-GRY,0
M-TSHT-DMT-XL-GRY,0
M-TSHT-DMT-XXL-GRY,0
M-TSHT-DMT-S-BLC,0
M-TSHT-DMT-M-BLC,29
M-TSHT-DMT-L-BLC,20
M-TSHT-DMT-XL-BLC,0
M-TSHT-DMT-XXL-BLC,0
,0
4820935704637,0
,0
9340937552,0
9295351952,0
7821467,0
10,8
5,1
A-BUFF-DMTHD-O-BLC,0
9340931408,0
9340931408,0
9340931408,0
9340931408,0
8590965_12123,0
8590965_12124,0
8590965_12125,0
8590965_12126,0
8590965_12127,0
8590965_12128,9999
8590965_12129,9997
8590965_12130,9999
8590965_12131,9999
8590965_12132,9999
6268491_12108,9999
6268491_12109,9999
6268491_12110,9999
6268491_12111,9999
6268491_12112,9999
6268491_12103,9999
6268491_12104,9999
6268491_12105,9999
6268491_12106,9999
6268491_12107,9999
9288064_5530,9999
9288064_5531,9999
9288064_5532,9999
9288064_5533,9999
9288064_5534,9999
9288064_5535,9999
9288064_5536,9999
9288064_5537,9999
9288064_5594,9999
9288064_5595,9999
9288064_5596,9999
9288064_5597,9999
9288064_5598,9999
9288064_5599,9999
9288064_5600,9999
9288064_5601,9999
9288064_5586,9999
9288064_5587,9999
9288064_5588,9999
9288064_5589,9999
9288064_5590,9999
9288064_5562,9999
9288064_5563,9999
9288064_5564,9999
9288064_5565,9999
9288064_5566,9999
9288064_12989,9999
9288064_12990,9999
9288064_12991,9999
9288064_12992,9999
9288064_12993,9999
